ds,yhat,yhat_lower,yhat_upper,Actual,Type
2012-06-22,1085492.5790075012,390586.593899851,1773467.0652297267,1180671.55,Actual
2012-06-22,1085492.5790075012,390586.593899851,1773467.0652297267,1394065.76,Actual
2012-06-22,1085492.5790075012,390586.593899851,1773467.0652297267,735870.0,Actual
2012-06-22,1085492.5790075012,390586.593899851,1773467.0652297267,540031.29,Actual
2012-06-22,1085492.5790075012,390586.593899851,1773467.0652297267,1434709.63,Actual
2012-06-22,1085492.5790075012,390586.593899851,1773467.0652297267,2094373.0,Actual
2012-06-22,1085492.5790075012,390586.593899851,1773467.0652297267,581854.5,Actual
2012-06-22,1085492.5790075012,390586.593899851,1773467.0652297267,1755334.18,Actual
2012-06-22,1085492.5790075012,390586.593899851,1773467.0652297267,1386407.17,Actual
2012-06-22,1085492.5790075012,390586.593899851,1773467.0652297267,1837884.79,Actual
2012-06-22,1085492.5790075012,390586.593899851,1773467.0652297267,721601.9,Actual
2012-06-22,1085492.5790075012,390586.593899851,1773467.0652297267,2197299.65,Actual
2012-06-22,1085492.5790075012,390586.593899851,1773467.0652297267,1532316.79,Actual
2012-06-22,1085492.5790075012,390586.593899851,1773467.0652297267,613270.79,Actual
2012-06-22,1085492.5790075012,390586.593899851,1773467.0652297267,419497.95,Actual
2012-06-22,1085492.5790075012,390586.593899851,1773467.0652297267,405938.35,Actual
2012-06-22,1085492.5790075012,390586.593899851,1773467.0652297267,1033552.18,Actual
2012-06-22,1085492.5790075012,390586.593899851,1773467.0652297267,1887733.21,Actual
2012-06-22,1085492.5790075012,390586.593899851,1773467.0652297267,484032.75,Actual
2012-06-22,1085492.5790075012,390586.593899851,1773467.0652297267,911696.0,Actual
2012-06-22,1085492.5790075012,390586.593899851,1773467.0652297267,325041.68,Actual
2012-06-22,1085492.5790075012,390586.593899851,1773467.0652297267,1527845.81,Actual
2012-06-22,1085492.5790075012,390586.593899851,1773467.0652297267,1660228.88,Actual
2012-06-22,1085492.5790075012,390586.593899851,1773467.0652297267,581745.72,Actual
2012-06-22,1085492.5790075012,390586.593899851,1773467.0652297267,562173.12,Actual
2012-06-22,1085492.5790075012,390586.593899851,1773467.0652297267,306411.01,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,1097006.3,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,1881046.12,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,1842555.32,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,593128.13,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,1379652.65,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,1051190.44,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,1428869.9,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,718890.81,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,2055952.61,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,716341.39,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,1355600.01,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,2128362.92,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,1451782.16,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,338386.08,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,1540421.49,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,1053881.78,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,329658.1,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,988764.84,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,422965.33,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,507403.77,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,773367.71,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,1129031.98,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,982322.24,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,1349202.25,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,1591835.02,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,423192.4,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,508309.81,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,942970.63,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,1648863.46,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,404634.36,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,555954.13,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,1492388.98,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,544770.7,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,1178211.81,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,291530.43,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,1297028.6,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,244338.31,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,943124.74,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,1707481.9,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,878298.22,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,624099.48,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,2037663.71,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,892133.41,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,570162.28,Actual
2012-06-29,1080217.140296207,362943.71942604345,1749202.7555960882,704335.41,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,1545370.16,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,1182901.56,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,2184980.35,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,471086.22,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,1645097.75,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,1180470.8,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,1007867.68,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,341214.43,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,411206.5,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,693013.59,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,519498.32,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,1458059.42,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,440553.42,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,578832.41,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,1557120.44,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,1659221.99,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,645618.59,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,1805999.79,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,1769854.16,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,985479.64,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,1461129.94,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,843361.1,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,678024.75,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,273690.37,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,753385.55,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,2062224.92,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,1014898.78,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,1097786.14,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,1862128.95,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,578790.36,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,358461.58,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,618702.09,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,306578.89,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,2358055.3,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,1046782.52,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,1876359.39,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,641763.53,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,805642.61,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,1456300.89,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,1158247.31,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,936205.5,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,2041507.4,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,2224499.28,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,1500863.54,Actual
2012-07-06,1060116.4871714665,373323.1768346588,1832941.4583860291,1214183.97,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,971361.38,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,569005.06,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,1765571.91,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,1471261.76,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,1755889.53,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,1405475.78,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,514709.76,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,417640.34,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,2002750.99,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,1332594.07,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,287033.64,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,1544422.35,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,668132.36,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,1320239.51,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,536537.64,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,2134680.12,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,1384921.63,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,2100252.61,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,1024784.92,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,416036.75,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,960312.75,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,714093.95,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,694150.89,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,1374301.34,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,1830075.13,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,954677.75,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,960746.04,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,591335.5,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,1063149.78,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,979848.71,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,416913.1,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,298337.41,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,506005.47,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,890488.01,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,1179915.04,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,336479.49,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,1588142.26,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,749817.08,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,316203.64,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,628099.08,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,825763.48,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,627634.04,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,1141184.66,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,1321741.35,Actual
2012-07-13,1039517.4586497692,417516.05344062945,1727665.5481642976,1527014.04,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,2175563.69,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,530318.39,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,1394299.0,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,944698.7,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,1167829.33,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,1970170.29,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,513991.57,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,888834.07,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,565297.54,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,303289.55,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,1553250.16,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,1347175.93,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,841224.74,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,737613.65,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,685676.58,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,1149427.48,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,941550.34,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,337819.16,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,1730913.66,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,432424.85,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,1344483.81,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,1033543.56,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,1574361.97,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,253205.89,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,2053089.32,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,321205.12,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,1497954.76,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,1582168.27,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,1869967.03,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,596554.05,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,1317672.92,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,506705.36,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,427491.04,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,991969.37,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,503744.56,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,691200.33,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,1392395.2,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,686345.69,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,1819666.46,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,1049625.9,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,968502.38,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,950929.59,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,441683.74,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,1381339.23,Actual
2012-07-20,1030643.7729002159,377328.0373315841,1713517.851290943,592369.22,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,516352.21,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,249134.32,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,2048613.65,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,1479514.66,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,808030.15,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,407186.47,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,1817603.66,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,514489.17,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,1031745.14,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,424581.17,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,916967.92,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,319855.26,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,838227.52,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,1303732.36,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,389427.9,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,1344723.97,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,1307339.14,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,1911559.1,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,571190.83,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,1248915.43,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,1439123.71,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,907493.24,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,686365.4,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,954396.85,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,306827.36,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,1272395.02,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,925731.21,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,659109.53,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,917883.79,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,1757923.88,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,1914430.53,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,1513229.16,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,495951.0,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,1487797.54,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,572447.52,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,1625883.71,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,475158.24,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,1135035.09,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,539337.87,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,711671.58,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,1322932.36,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,279643.43,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,1144901.52,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,924506.26,Actual
2012-07-27,1031855.976039344,336293.14291214803,1744777.5970835425,677789.14,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,1939440.09,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,1399341.07,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,1631135.79,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,1416926.31,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,504754.74,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,425136.55,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,1608277.74,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,324195.17,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,680954.81,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,1068346.76,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,1342123.78,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,573084.71,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,1183571.35,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,866216.36,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,725729.51,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,1376520.1,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,342385.38,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,419990.29,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,897076.73,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,614378.94,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,877813.33,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,973250.41,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,590739.62,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,1946104.64,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,693785.85,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,1090915.09,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,521959.28,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,2044148.23,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,1390174.63,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,1627274.93,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,469311.17,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,304989.97,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,1439607.35,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,584000.71,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,1656886.46,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,2094515.71,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,258533.12,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,1705810.84,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,958667.23,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,709724.6,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,2174514.13,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,533887.54,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,1052066.58,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,1007257.83,Actual
2012-08-03,1035925.928340077,317838.49374367984,1671284.154111555,1440374.13,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,1004523.59,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,554036.84,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,1497054.81,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,590453.63,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,333594.81,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,643558.78,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,2144245.39,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,1121476.51,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,1408907.89,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,973812.79,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,1386472.59,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,849074.04,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,1592409.97,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,930745.69,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,1504545.94,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,2041019.92,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,984689.9,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,1007906.43,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,1588380.73,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,1866719.96,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,500964.59,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,1720537.26,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,700272.01,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,538713.47,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,436690.13,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,576620.31,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,675926.3,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,1227469.2,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,1436311.76,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,967304.07,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,518628.42,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,2193367.69,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,430878.28,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,1388973.65,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,391811.6,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,1641867.92,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,1880436.94,Actual
2012-08-10,1043100.2762665943,349930.7009620407,1748763.0810804246,1648570.03,Actual
